,HOTEL_NAME,HOTEL_URL
91,Ramada Downtown Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d1642600-Reviews-Ramada_Downtown_Dubai-Dubai_Emirate_of_Dubai.html
92,Holiday Inn Express Dubai Airport,https://www.tripadvisor.in/Hotel_Review-g295424-d1675299-Reviews-Holiday_Inn_Express_Dubai_Airport-Dubai_Emirate_of_Dubai.html
93,Fairmont Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d306758-Reviews-Fairmont_Dubai-Dubai_Emirate_of_Dubai.html
94,Savoy Park Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d621598-Reviews-Savoy_Park_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
95,Cosmopolitan Hotel Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d3195003-Reviews-Cosmopolitan_Hotel_Dubai-Dubai_Emirate_of_Dubai.html
96,Swissotel Living Al Ghurair,https://www.tripadvisor.in/Hotel_Review-g295424-d2553261-Reviews-Swissotel_Living_Al_Ghurair-Dubai_Emirate_of_Dubai.html
97,Winchester Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d1510050-Reviews-Winchester_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
98,Oaks Liwa Heights,https://www.tripadvisor.in/Hotel_Review-g295424-d1158696-Reviews-Oaks_Liwa_Heights-Dubai_Emirate_of_Dubai.html
99,Rose Rayhaan by Rotana,https://www.tripadvisor.in/Hotel_Review-g295424-d1657537-Reviews-Rose_Rayhaan_by_Rotana-Dubai_Emirate_of_Dubai.html
100,Marriott Executive Apartments Dubai Creek,https://www.tripadvisor.in/Hotel_Review-g295424-d299808-Reviews-Marriott_Executive_Apartments_Dubai_Creek-Dubai_Emirate_of_Dubai.html
101,Conrad Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d1456254-Reviews-Conrad_Dubai-Dubai_Emirate_of_Dubai.html
102,Suba Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d7235399-Reviews-Suba_Hotel-Dubai_Emirate_of_Dubai.html
