,HOTEL_NAME,HOTEL_URL
353,Cape Town Backpackers,https://www.tripadvisor.in/Hotel_Review-g312659-d1203485-Reviews-Cape_Town_Backpackers-Cape_Town_Central_Western_Cape.html
354,Stoked Backpackers,https://www.tripadvisor.in/Hotel_Review-g1509162-d3723464-Reviews-Stoked_Backpackers-Muizenberg_Western_Cape.html
355,Ashanti Gardens Guesthouse,https://www.tripadvisor.in/Hotel_Review-g312659-d4317678-Reviews-Ashanti_Gardens_Guesthouse-Cape_Town_Central_Western_Cape.html
356,Holiday Inn Cape Town,https://www.tripadvisor.in/Hotel_Review-g312659-d13341147-Reviews-Holiday_Inn_Cape_Town-Cape_Town_Central_Western_Cape.html
357,De Waterkant,https://www.tripadvisor.in/Hotel_Review-g312659-d7893097-Reviews-De_Waterkant-Cape_Town_Central_Western_Cape.html
358,Boulders Beach Lodge,https://www.tripadvisor.in/Hotel_Review-g319718-d582356-Reviews-Boulders_Beach_Lodge-Simon_s_Town_Western_Cape.html
359,The Silo Hotel,https://www.tripadvisor.in/Hotel_Review-g312659-d12223139-Reviews-The_Silo_Hotel-Cape_Town_Central_Western_Cape.html
360,Maroela House,https://www.tripadvisor.in/Hotel_Review-g312656-d1866853-Reviews-Maroela_House-Bellville_Western_Cape.html
361,Lawhill Luxury Apartments,https://www.tripadvisor.in/Hotel_Review-g312659-d1863566-Reviews-Lawhill_Luxury_Apartments-Cape_Town_Central_Western_Cape.html
362,Maartens Guesthouse,https://www.tripadvisor.in/Hotel_Review-g1233430-d642960-Reviews-Maartens_Guesthouse-Fresnaye_Western_Cape.html
363,Wild Olive Guest House,https://www.tripadvisor.in/Hotel_Review-g312582-d1370956-Reviews-Wild_Olive_Guest_House-Newlands_Western_Cape.html
364,51 on Forest Drive Guest House,https://www.tripadvisor.in/Hotel_Review-g2712907-d1733749-Reviews-51_on_Forest_Drive_Guest_House-Pinelands_Western_Cape.html
365,Berg en Zee Guest House,https://www.tripadvisor.in/Hotel_Review-g1020231-d1016318-Reviews-Berg_en_Zee_Guest_House-Gordon_s_Bay_Western_Cape.html
366,Residence William French Guest House,https://www.tripadvisor.in/Hotel_Review-g319718-d11984961-Reviews-Residence_William_French_Guest_House-Simon_s_Town_Western_Cape.html
367,The Sir David Boutique Guest House,https://www.tripadvisor.in/Hotel_Review-g6736900-d2046598-Reviews-The_Sir_David_Boutique_Guest_House-Bloubergstrand_Western_Cape.html
368,Feathers Lodge Boutique Hotel,https://www.tripadvisor.in/Hotel_Review-g1057715-d3874596-Reviews-Feathers_Lodge_Boutique_Hotel-Durbanville_Western_Cape.html
369,Wind-Rose Guest House,https://www.tripadvisor.in/Hotel_Review-g1020231-d2173897-Reviews-Wind_Rose_Guest_House-Gordon_s_Bay_Western_Cape.html
370,Chocolate Box Guest house,https://www.tripadvisor.in/Hotel_Review-g1020231-d2435570-Reviews-Chocolate_Box_Guest_house-Gordon_s_Bay_Western_Cape.html
371,Thulani River Lodge,https://www.tripadvisor.in/Hotel_Review-g469392-d1062498-Reviews-Thulani_River_Lodge-Hout_Bay_Western_Cape.html
372,The Muize Bed & Breakfast,https://www.tripadvisor.in/Hotel_Review-g1509162-d7649212-Reviews-The_Muize_Bed_Breakfast-Muizenberg_Western_Cape.html
373,Manor on the Bay,https://www.tripadvisor.in/Hotel_Review-g1020231-d305761-Reviews-Manor_on_the_Bay-Gordon_s_Bay_Western_Cape.html
374,The Terrace,https://www.tripadvisor.in/Hotel_Review-g2427457-d4945406-Reviews-The_Terrace-Kenilworth_Western_Cape.html
375,Riversong Guest House,https://www.tripadvisor.in/Hotel_Review-g312582-d1186408-Reviews-Riversong_Guest_House-Newlands_Western_Cape.html
376,Fernwood Manor,https://www.tripadvisor.in/Hotel_Review-g312582-d1390520-Reviews-Fernwood_Manor-Newlands_Western_Cape.html
377,Summit Place Guesthouse,https://www.tripadvisor.in/Hotel_Review-g312660-d589345-Reviews-Summit_Place_Guesthouse-Constantia_Western_Cape.html
378,4 On Varneys,https://www.tripadvisor.in/Hotel_Review-g312659-d613421-Reviews-4_On_Varneys-Cape_Town_Central_Western_Cape.html
379,Altona Lodge,https://www.tripadvisor.in/Hotel_Review-g312659-d1203212-Reviews-Altona_Lodge-Cape_Town_Central_Western_Cape.html
380,Excellent Guest House,https://www.tripadvisor.in/Hotel_Review-g312656-d1453472-Reviews-Excellent_Guest_House-Bellville_Western_Cape.html
381,Moonglow Guest House,https://www.tripadvisor.in/Hotel_Review-g319718-d1841045-Reviews-Moonglow_Guest_House-Simon_s_Town_Western_Cape.html
382,The Oak and Vine Guest House,https://www.tripadvisor.in/Hotel_Review-g312582-d1997175-Reviews-The_Oak_and_Vine_Guest_House-Newlands_Western_Cape.html
383,Apricot Gardens Boutique Guesthouse,https://www.tripadvisor.in/Hotel_Review-g1020231-d657691-Reviews-Apricot_Gardens_Boutique_Guesthouse-Gordon_s_Bay_Western_Cape.html
384,Roodenburg House,https://www.tripadvisor.in/Hotel_Review-g2426452-d1947836-Reviews-Roodenburg_House-Rondebosch_Western_Cape.html
385,5 Camp Street Guesthouse & Self-catering,https://www.tripadvisor.in/Hotel_Review-g312659-d2337131-Reviews-5_Camp_Street_Guesthouse_Self_catering-Cape_Town_Central_Western_Cape.html
386,Bay View Somerset West,https://www.tripadvisor.in/Hotel_Review-g469396-d3953121-Reviews-Bay_View_Somerset_West-Somerset_West_Western_Cape.html
387,Watercolours House,https://www.tripadvisor.in/Hotel_Review-g319718-d7916737-Reviews-Watercolours_House-Simon_s_Town_Western_Cape.html
388,Harbouredge Suites by Totalstay,https://www.tripadvisor.in/Hotel_Review-g312659-d10758038-Reviews-Harbouredge_Suites_by_Totalstay-Cape_Town_Central_Western_Cape.html
389,Sea Five Boutique Hotel,https://www.tripadvisor.in/Hotel_Review-g312658-d1734969-Reviews-Sea_Five_Boutique_Hotel-Camps_Bay_Western_Cape.html
390,AHA Harbour Bridge Hotel & Suites,https://www.tripadvisor.in/Hotel_Review-g312659-d1208114-Reviews-AHA_Harbour_Bridge_Hotel_Suites-Cape_Town_Central_Western_Cape.html
391,Tarragona Lodge,https://www.tripadvisor.in/Hotel_Review-g469392-d794594-Reviews-Tarragona_Lodge-Hout_Bay_Western_Cape.html
392,Medindi Manor,https://www.tripadvisor.in/Hotel_Review-g2427350-d624424-Reviews-Medindi_Manor-Rosebank_Western_Cape.html
393,The Lodge at Atlantic Beach,https://www.tripadvisor.in/Hotel_Review-g667022-d662780-Reviews-The_Lodge_at_Atlantic_Beach-Melkbosstrand_Western_Cape.html
394,Constantia Cottages,https://www.tripadvisor.in/Hotel_Review-g312660-d3319225-Reviews-Constantia_Cottages-Constantia_Western_Cape.html
395,Sweet Ocean View Guesthouse,https://www.tripadvisor.in/Hotel_Review-g312659-d811098-Reviews-Sweet_Ocean_View_Guesthouse-Cape_Town_Central_Western_Cape.html
396,Capetown4u Guesthouse,https://www.tripadvisor.in/Hotel_Review-g6736900-d2251951-Reviews-Capetown4u_Guesthouse-Bloubergstrand_Western_Cape.html
397,The Parkhouse,https://www.tripadvisor.in/Hotel_Review-g1722390-d8771839-Reviews-The_Parkhouse-Cape_Town_Western_Cape.html
398,Harpers House,https://www.tripadvisor.in/Hotel_Review-g1722390-d9808180-Reviews-Harpers_House-Cape_Town_Western_Cape.html
399,Simonsview,https://www.tripadvisor.in/Hotel_Review-g319718-d2549232-Reviews-Simonsview-Simon_s_Town_Western_Cape.html
400,Tiana Guest House,https://www.tripadvisor.in/Hotel_Review-g1770549-d562316-Reviews-Tiana_Guest_House-Tokai_Western_Cape.html
401,The Country Guesthouse,https://www.tripadvisor.in/Hotel_Review-g469396-d4745978-Reviews-The_Country_Guesthouse-Somerset_West_Western_Cape.html
402,Beach House Guest House,https://www.tripadvisor.in/Hotel_Review-g469392-d1057666-Reviews-Beach_House_Guest_House-Hout_Bay_Western_Cape.html
403,Oxford House,https://www.tripadvisor.in/Hotel_Review-g312659-d2272042-Reviews-Oxford_House-Cape_Town_Central_Western_Cape.html
404,Ashanti Lodge Green Point,https://www.tripadvisor.in/Hotel_Review-g312659-d1903058-Reviews-Ashanti_Lodge_Green_Point-Cape_Town_Central_Western_Cape.html
405,Fish Hoek Bed and Breakfast,https://www.tripadvisor.in/Hotel_Review-g635515-d4510016-Reviews-Fish_Hoek_Bed_and_Breakfast-Fish_Hoek_Western_Cape.html
406,Loddey's Guest House,https://www.tripadvisor.in/Hotel_Review-g1236998-d1576723-Reviews-Loddey_s_Guest_House-Strand_Western_Cape.html
407,Riverside Boutique Hotel,https://www.tripadvisor.in/Hotel_Review-g469392-d1858748-Reviews-Riverside_Boutique_Hotel-Hout_Bay_Western_Cape.html
408,Woodlands Guest House,https://www.tripadvisor.in/Hotel_Review-g469396-d1730270-Reviews-Woodlands_Guest_House-Somerset_West_Western_Cape.html
409,Constantia White Lodge,https://www.tripadvisor.in/Hotel_Review-g312660-d607681-Reviews-Constantia_White_Lodge-Constantia_Western_Cape.html
410,Cap Serein Guest House,https://www.tripadvisor.in/Hotel_Review-g469392-d1926244-Reviews-Cap_Serein_Guest_House-Hout_Bay_Western_Cape.html
411,HomeBase Cape Town Backpackers,https://www.tripadvisor.in/Hotel_Review-g1722390-d9570046-Reviews-HomeBase_Cape_Town_Backpackers-Cape_Town_Western_Cape.html
412,Villa Coloniale,https://www.tripadvisor.in/Hotel_Review-g312660-d592794-Reviews-Villa_Coloniale-Constantia_Western_Cape.html
413,91 Loop,https://www.tripadvisor.in/Hotel_Review-g312659-d8625317-Reviews-91_Loop-Cape_Town_Central_Western_Cape.html
414,Houghton View Guest House,https://www.tripadvisor.in/Hotel_Review-g312658-d7900756-Reviews-Houghton_View_Guest_House-Camps_Bay_Western_Cape.html
415,Himmelblau Boutique Bed & Breakfast,https://www.tripadvisor.in/Hotel_Review-g312659-d7849392-Reviews-Himmelblau_Boutique_Bed_Breakfast-Cape_Town_Central_Western_Cape.html
416,The Capital Mirage,https://www.tripadvisor.in/Hotel_Review-g312659-d8319268-Reviews-The_Capital_Mirage-Cape_Town_Central_Western_Cape.html
417,Balfour Place Guesthouse,https://www.tripadvisor.in/Hotel_Review-g312658-d3445928-Reviews-Balfour_Place_Guesthouse-Camps_Bay_Western_Cape.html
418,Sea Star Rocks,https://www.tripadvisor.in/Hotel_Review-g312658-d9791632-Reviews-Sea_Star_Rocks-Camps_Bay_Western_Cape.html
419,The Retreat on Hove,https://www.tripadvisor.in/Hotel_Review-g312658-d8744174-Reviews-The_Retreat_on_Hove-Camps_Bay_Western_Cape.html
420,Circa Hotel,https://www.tripadvisor.in/Hotel_Review-g312659-d1109006-Reviews-Circa_Hotel-Cape_Town_Central_Western_Cape.html
421,Radisson RED Cape Town,https://www.tripadvisor.in/Hotel_Review-g1722390-d12541413-Reviews-Radisson_RED_Cape_Town-Cape_Town_Western_Cape.html
422,Brenwin Guest House,https://www.tripadvisor.in/Hotel_Review-g312659-d303091-Reviews-Brenwin_Guest_House-Cape_Town_Central_Western_Cape.html
423,Avatara Guest House,https://www.tripadvisor.in/Hotel_Review-g312659-d1238322-Reviews-Avatara_Guest_House-Cape_Town_Central_Western_Cape.html
424,Howard's End Manor,https://www.tripadvisor.in/Hotel_Review-g2712907-d1523861-Reviews-Howard_s_End_Manor-Pinelands_Western_Cape.html
425,Atlantic Breeze,https://www.tripadvisor.in/Hotel_Review-g1766200-d1531817-Reviews-Atlantic_Breeze-Sunset_Beach_Western_Cape.html
426,Whittlers Lodge,https://www.tripadvisor.in/Hotel_Review-g469392-d3786650-Reviews-Whittlers_Lodge-Hout_Bay_Western_Cape.html
427,Acacia House,https://www.tripadvisor.in/Hotel_Review-g2427465-d9565427-Reviews-Acacia_House-Plattekloof_Western_Cape.html
428,Garden Court Nelson Mandela Boulevard,https://www.tripadvisor.in/Hotel_Review-g6776544-d299218-Reviews-Garden_Court_Nelson_Mandela_Boulevard-Woodstock_Western_Cape.html
429,Reading House,https://www.tripadvisor.in/Hotel_Review-g312582-d6376838-Reviews-Reading_House-Newlands_Western_Cape.html
430,St James Manor,https://www.tripadvisor.in/Hotel_Review-g2331930-d1478177-Reviews-St_James_Manor-St_James_Western_Cape.html
431,Villa Sunshine,https://www.tripadvisor.in/Hotel_Review-g312654-d645508-Reviews-Villa_Sunshine-Bantry_Bay_Western_Cape.html
432,Island Club Hotel & Apartments,https://www.tripadvisor.in/Hotel_Review-g4464136-d526822-Reviews-Island_Club_Hotel_Apartments-Century_City_Western_Cape.html
433,"Ruslamere Hotel, Spa & Conference Centre",https://www.tripadvisor.in/Hotel_Review-g1057715-d1057243-Reviews-Ruslamere_Hotel_Spa_Conference_Centre-Durbanville_Western_Cape.html
434,Palm House Luxury Guest House,https://www.tripadvisor.in/Hotel_Review-g2426991-d578760-Reviews-Palm_House_Luxury_Guest_House-Wynberg_Western_Cape.html
435,61 On Camps Bay,https://www.tripadvisor.in/Hotel_Review-g312658-d2176298-Reviews-61_On_Camps_Bay-Camps_Bay_Western_Cape.html
436,Sweet Lemon Boutique Bed & Breakfast,https://www.tripadvisor.in/Hotel_Review-g312659-d1086127-Reviews-Sweet_Lemon_Boutique_Bed_Breakfast-Cape_Town_Central_Western_Cape.html
437,Bella Ev,https://www.tripadvisor.in/Hotel_Review-g1509162-d678444-Reviews-Bella_Ev-Muizenberg_Western_Cape.html
438,Big Skies Guesthouse,https://www.tripadvisor.in/Hotel_Review-g1020231-d602727-Reviews-Big_Skies_Guesthouse-Gordon_s_Bay_Western_Cape.html
439,Winelands Villa Guesthouse & Cottages,https://www.tripadvisor.in/Hotel_Review-g469396-d8590202-Reviews-Winelands_Villa_Guesthouse_Cottages-Somerset_West_Western_Cape.html
440,Makapa Lodge,https://www.tripadvisor.in/Hotel_Review-g635515-d1190859-Reviews-Makapa_Lodge-Fish_Hoek_Western_Cape.html
441,Guesthouse One Belvedere,https://www.tripadvisor.in/Hotel_Review-g312659-d677494-Reviews-Guesthouse_One_Belvedere-Cape_Town_Central_Western_Cape.html
442,Dunvegan Lodge,https://www.tripadvisor.in/Hotel_Review-g635515-d1498208-Reviews-Dunvegan_Lodge-Fish_Hoek_Western_Cape.html
443,Homestead Villas,https://www.tripadvisor.in/Hotel_Review-g312656-d2549356-Reviews-Homestead_Villas-Bellville_Western_Cape.html
444,iNkosi Eco Lodge,https://www.tripadvisor.in/Hotel_Review-g312669-d3975375-Reviews-INkosi_Eco_Lodge-Parow_Western_Cape.html
445,Somersby Guest House,https://www.tripadvisor.in/Hotel_Review-g469392-d5324759-Reviews-Somersby_Guest_House-Hout_Bay_Western_Cape.html
446,Guinea Fowl House,https://www.tripadvisor.in/Hotel_Review-g1214290-d1656661-Reviews-Guinea_Fowl_House-Kommetjie_Western_Cape.html
447,Sunny Cove Manor,https://www.tripadvisor.in/Hotel_Review-g635515-d1390218-Reviews-Sunny_Cove_Manor-Fish_Hoek_Western_Cape.html
448,Castellon Boutique Guesthouse,https://www.tripadvisor.in/Hotel_Review-g6736900-d653969-Reviews-Castellon_Boutique_Guesthouse-Bloubergstrand_Western_Cape.html
449,The Salt House,https://www.tripadvisor.in/Hotel_Review-g1722390-d12853464-Reviews-The_Salt_House-Cape_Town_Western_Cape.html
450,DoubleTree by Hilton Cape Town - Upper Eastside,https://www.tripadvisor.in/Hotel_Review-g6776544-d1675294-Reviews-DoubleTree_by_Hilton_Cape_Town_Upper_Eastside-Woodstock_Western_Cape.html
451,SaltyCrax Backpackers / Surflodge,https://www.tripadvisor.in/Hotel_Review-g2427200-d630027-Reviews-SaltyCrax_Backpackers_Surflodge-Table_View_Western_Cape.html
452,Hippo Boutique Hotel,https://www.tripadvisor.in/Hotel_Review-g312659-d612531-Reviews-Hippo_Boutique_Hotel-Cape_Town_Central_Western_Cape.html
453,NH Cape Town The Lord Charles,https://www.tripadvisor.in/Hotel_Review-g469396-d1209273-Reviews-NH_Cape_Town_The_Lord_Charles-Somerset_West_Western_Cape.html
454,Head South Lodge,https://www.tripadvisor.in/Hotel_Review-g312659-d1307822-Reviews-Head_South_Lodge-Cape_Town_Central_Western_Cape.html
455,Atlantic Affair Boutique Hotel,https://www.tripadvisor.in/Hotel_Review-g312659-d1312768-Reviews-Atlantic_Affair_Boutique_Hotel-Cape_Town_Central_Western_Cape.html
456,Colourful Manor,https://www.tripadvisor.in/Hotel_Review-g1020231-d1574782-Reviews-Colourful_Manor-Gordon_s_Bay_Western_Cape.html
457,Willowbrook Country House,https://www.tripadvisor.in/Hotel_Review-g469396-d482069-Reviews-Willowbrook_Country_House-Somerset_West_Western_Cape.html
458,The Inn at Castle Hill,https://www.tripadvisor.in/Hotel_Review-g1788356-d2408817-Reviews-The_Inn_at_Castle_Hill-Kalk_Bay_Western_Cape.html
459,A Sunflower Stop,https://www.tripadvisor.in/Hotel_Review-g312659-d577634-Reviews-A_Sunflower_Stop-Cape_Town_Central_Western_Cape.html
460,Cotswold Guest House,https://www.tripadvisor.in/Hotel_Review-g312665-d533491-Reviews-Cotswold_Guest_House-Milnerton_Western_Cape.html
461,The Lodge at Atlantic Beach,https://www.tripadvisor.in/Hotel_Review-g667022-d662780-Reviews-The_Lodge_at_Atlantic_Beach-Melkbosstrand_Western_Cape.html
462,Tarragona Lodge,https://www.tripadvisor.in/Hotel_Review-g469392-d794594-Reviews-Tarragona_Lodge-Hout_Bay_Western_Cape.html
463,Medindi Manor,https://www.tripadvisor.in/Hotel_Review-g2427350-d624424-Reviews-Medindi_Manor-Rosebank_Western_Cape.html
464,33 South Backpackers,https://www.tripadvisor.in/Hotel_Review-g2427107-d1196655-Reviews-33_South_Backpackers-Observatory_Western_Cape.html
465,Once in Cape Town,https://www.tripadvisor.in/Hotel_Review-g312659-d562321-Reviews-Once_in_Cape_Town-Cape_Town_Central_Western_Cape.html
466,Capetown4u Guesthouse,https://www.tripadvisor.in/Hotel_Review-g6736900-d2251951-Reviews-Capetown4u_Guesthouse-Bloubergstrand_Western_Cape.html
467,Sweet Ocean View Guesthouse,https://www.tripadvisor.in/Hotel_Review-g312659-d811098-Reviews-Sweet_Ocean_View_Guesthouse-Cape_Town_Central_Western_Cape.html
468,Somerset Villa Guesthouse,https://www.tripadvisor.in/Hotel_Review-g469396-d2548944-Reviews-Somerset_Villa_Guesthouse-Somerset_West_Western_Cape.html
469,Constantia Cottages,https://www.tripadvisor.in/Hotel_Review-g312660-d3319225-Reviews-Constantia_Cottages-Constantia_Western_Cape.html
470,Art Gallery Guest House - Thandekayo,https://www.tripadvisor.in/Hotel_Review-g469392-d1191749-Reviews-Art_Gallery_Guest_House_Thandekayo-Hout_Bay_Western_Cape.html
471,Leeuwenzee Guest House,https://www.tripadvisor.in/Hotel_Review-g312659-d2287911-Reviews-Leeuwenzee_Guest_House-Cape_Town_Central_Western_Cape.html
472,Tiana Guest House,https://www.tripadvisor.in/Hotel_Review-g1770549-d562316-Reviews-Tiana_Guest_House-Tokai_Western_Cape.html
473,Hajo's Lodge,https://www.tripadvisor.in/Hotel_Review-g312665-d579789-Reviews-Hajo_s_Lodge-Milnerton_Western_Cape.html
474,Spring Tide Inn,https://www.tripadvisor.in/Hotel_Review-g312659-d595776-Reviews-Spring_Tide_Inn-Cape_Town_Central_Western_Cape.html
475,New Kings Hotel,https://www.tripadvisor.in/Hotel_Review-g312659-d1379409-Reviews-New_Kings_Hotel-Cape_Town_Central_Western_Cape.html
476,StayEasy Century City,https://www.tripadvisor.in/Hotel_Review-g312665-d299203-Reviews-StayEasy_Century_City-Milnerton_Western_Cape.html
477,Mojo Hotel,https://www.tripadvisor.in/Hotel_Review-g1722390-d9459480-Reviews-Mojo_Hotel-Cape_Town_Western_Cape.html
478,Holiday Inn Express Cape Town City Centre,https://www.tripadvisor.in/Hotel_Review-g312659-d1027294-Reviews-Holiday_Inn_Express_Cape_Town_City_Centre-Cape_Town_Central_Western_Cape.html
479,Canal Quays,https://www.tripadvisor.in/Hotel_Review-g312659-d3655586-Reviews-Canal_Quays-Cape_Town_Central_Western_Cape.html
480,Beachside,https://www.tripadvisor.in/Hotel_Review-g312658-d1107974-Reviews-Beachside-Camps_Bay_Western_Cape.html
481,Mouille Point Village,https://www.tripadvisor.in/Hotel_Review-g312659-d305763-Reviews-Mouille_Point_Village-Cape_Town_Central_Western_Cape.html
482,The Vagabond,https://www.tripadvisor.in/Hotel_Review-g312659-d3216706-Reviews-The_Vagabond-Cape_Town_Central_Western_Cape.html
483,Rustic Manor Bed and Breakfast,https://www.tripadvisor.in/Hotel_Review-g1770549-d4503037-Reviews-Rustic_Manor_Bed_and_Breakfast-Tokai_Western_Cape.html
484,7 On Kloof Guesthouse,https://www.tripadvisor.in/Hotel_Review-g2427465-d6376107-Reviews-7_On_Kloof_Guesthouse-Plattekloof_Western_Cape.html
485,Lakeside Lodge,https://www.tripadvisor.in/Hotel_Review-g2280424-d6450964-Reviews-Lakeside_Lodge-Lakeside_Western_Cape.html
486,Riviera Suites,https://www.tripadvisor.in/Hotel_Review-g312659-d305768-Reviews-Riviera_Suites-Cape_Town_Central_Western_Cape.html
487,Mountain Bay Self Catering Apartments,https://www.tripadvisor.in/Hotel_Review-g1020231-d3710344-Reviews-Mountain_Bay_Self_Catering_Apartments-Gordon_s_Bay_Western_Cape.html
488,Brightwater Lodge,https://www.tripadvisor.in/Hotel_Review-g469392-d1185440-Reviews-Brightwater_Lodge-Hout_Bay_Western_Cape.html
489,Villa Afrique,https://www.tripadvisor.in/Hotel_Review-g469392-d1510233-Reviews-Villa_Afrique-Hout_Bay_Western_Cape.html
490,Best Western Cape Suites Hotel,https://www.tripadvisor.in/Hotel_Review-g312659-d299692-Reviews-Best_Western_Cape_Suites_Hotel-Cape_Town_Central_Western_Cape.html
491,De Molen Guest House,https://www.tripadvisor.in/Hotel_Review-g469396-d942276-Reviews-De_Molen_Guest_House-Somerset_West_Western_Cape.html
492,Schoongezicht Guest House,https://www.tripadvisor.in/Hotel_Review-g1057715-d1947966-Reviews-Schoongezicht_Guest_House-Durbanville_Western_Cape.html
493,Birkenhead Manor Boutique Guest House,https://www.tripadvisor.in/Hotel_Review-g6736900-d1647605-Reviews-Birkenhead_Manor_Boutique_Guest_House-Bloubergstrand_Western_Cape.html
494,Cosimi Guest House,https://www.tripadvisor.in/Hotel_Review-g1057715-d3486587-Reviews-Cosimi_Guest_House-Durbanville_Western_Cape.html
495,Sacred Mountain Lodge,https://www.tripadvisor.in/Hotel_Review-g312666-d1110984-Reviews-Sacred_Mountain_Lodge-Noordhoek_Western_Cape.html
496,Wilton Lodge Green Point,https://www.tripadvisor.in/Hotel_Review-g312659-d4354339-Reviews-Wilton_Lodge_Green_Point-Cape_Town_Central_Western_Cape.html
497,The Verge Aparthotel,https://www.tripadvisor.in/Hotel_Review-g1722390-d8773388-Reviews-The_Verge_Aparthotel-Cape_Town_Western_Cape.html
498,De Tijger Lodge,https://www.tripadvisor.in/Hotel_Review-g312669-d7289383-Reviews-De_Tijger_Lodge-Parow_Western_Cape.html
499,Abington Manor,https://www.tripadvisor.in/Hotel_Review-g635515-d7349395-Reviews-Abington_Manor-Fish_Hoek_Western_Cape.html
500,Bayview Penthouses,https://www.tripadvisor.in/Hotel_Review-g312658-d1960948-Reviews-Bayview_Penthouses-Camps_Bay_Western_Cape.html
501,CapeAngel Guesthouse,https://www.tripadvisor.in/Hotel_Review-g312582-d2291098-Reviews-CapeAngel_Guesthouse-Newlands_Western_Cape.html
502,HarbourView Lodge,https://www.tripadvisor.in/Hotel_Review-g1020231-d629053-Reviews-HarbourView_Lodge-Gordon_s_Bay_Western_Cape.html
503,Boutique Villa,https://www.tripadvisor.in/Hotel_Review-g469396-d12130246-Reviews-Boutique_Villa-Somerset_West_Western_Cape.html
504,Helderberg Guesthouse,https://www.tripadvisor.in/Hotel_Review-g1020231-d5809486-Reviews-Helderberg_Guesthouse-Gordon_s_Bay_Western_Cape.html
505,Bloemenzee Boutique B&B,https://www.tripadvisor.in/Hotel_Review-g1020231-d11966127-Reviews-Bloemenzee_Boutique_B_B-Gordon_s_Bay_Western_Cape.html
506,Auriol's Guesthouse,https://www.tripadvisor.in/Hotel_Review-g312669-d10129955-Reviews-Auriol_s_Guesthouse-Parow_Western_Cape.html
507,Eco Wave Lodge,https://www.tripadvisor.in/Hotel_Review-g1214290-d2329836-Reviews-Eco_Wave_Lodge-Kommetjie_Western_Cape.html
508,Long Street Backpackers,https://www.tripadvisor.in/Hotel_Review-g312659-d562306-Reviews-Long_Street_Backpackers-Cape_Town_Central_Western_Cape.html
509,Melkbosch Guesthouse,https://www.tripadvisor.in/Hotel_Review-g667022-d1759815-Reviews-Melkbosch_Guesthouse-Melkbosstrand_Western_Cape.html
510,Plattekloof Lodge,https://www.tripadvisor.in/Hotel_Review-g2427465-d2453261-Reviews-Plattekloof_Lodge-Plattekloof_Western_Cape.html
511,Albatross House B&B,https://www.tripadvisor.in/Hotel_Review-g319718-d1200801-Reviews-Albatross_House_B_B-Simon_s_Town_Western_Cape.html
512,Awali Lodge,https://www.tripadvisor.in/Hotel_Review-g2427200-d6650898-Reviews-Awali_Lodge-Table_View_Western_Cape.html
513,Victorskloof Lodge,https://www.tripadvisor.in/Hotel_Review-g469392-d2559169-Reviews-Victorskloof_Lodge-Hout_Bay_Western_Cape.html
514,Seacliffe Lodge,https://www.tripadvisor.in/Hotel_Review-g469392-d947687-Reviews-Seacliffe_Lodge-Hout_Bay_Western_Cape.html
515,Sun Bell Lodge,https://www.tripadvisor.in/Hotel_Review-g312656-d1748132-Reviews-Sun_Bell_Lodge-Bellville_Western_Cape.html
516,Colors of Cape Town Lodge,https://www.tripadvisor.in/Hotel_Review-g312665-d2252581-Reviews-Colors_of_Cape_Town_Lodge-Milnerton_Western_Cape.html
517,29onBuxton,https://www.tripadvisor.in/Hotel_Review-g312659-d11895078-Reviews-29onBuxton-Cape_Town_Central_Western_Cape.html
518,Man And Tree House,https://www.tripadvisor.in/Hotel_Review-g312659-d6595364-Reviews-Man_And_Tree_House-Cape_Town_Central_Western_Cape.html
519,EHL House,https://www.tripadvisor.in/Hotel_Review-g2712907-d4542208-Reviews-EHL_House-Pinelands_Western_Cape.html
520,Waterstone Lodge,https://www.tripadvisor.in/Hotel_Review-g469396-d12900127-Reviews-Waterstone_Lodge-Somerset_West_Western_Cape.html
521,129 on Kloof Nek,https://www.tripadvisor.in/Hotel_Review-g312659-d2667747-Reviews-129_on_Kloof_Nek-Cape_Town_Central_Western_Cape.html
522,Majorca House,https://www.tripadvisor.in/Hotel_Review-g469396-d4292587-Reviews-Majorca_House-Somerset_West_Western_Cape.html
523,The Lemon Tree Guest House,https://www.tripadvisor.in/Hotel_Review-g312582-d7603347-Reviews-The_Lemon_Tree_Guest_House-Newlands_Western_Cape.html
524,Somerset Hill Guesthouse,https://www.tripadvisor.in/Hotel_Review-g469396-d630130-Reviews-Somerset_Hill_Guesthouse-Somerset_West_Western_Cape.html
525,Inn-style Guest House,https://www.tripadvisor.in/Hotel_Review-g2712907-d2661147-Reviews-Inn_style_Guest_House-Pinelands_Western_Cape.html
526,Bohemian Lofts Backpackers,https://www.tripadvisor.in/Hotel_Review-g2427107-d1973300-Reviews-Bohemian_Lofts_Backpackers-Observatory_Western_Cape.html
527,Ridgeworth Boutique Guesthouse,https://www.tripadvisor.in/Hotel_Review-g312656-d12252162-Reviews-Ridgeworth_Boutique_Guesthouse-Bellville_Western_Cape.html
528,Cap Ou Pas Cap Guesthouse,https://www.tripadvisor.in/Hotel_Review-g1020231-d3729009-Reviews-Cap_Ou_Pas_Cap_Guesthouse-Gordon_s_Bay_Western_Cape.html
529,Pinard on Sea,https://www.tripadvisor.in/Hotel_Review-g6736900-d785421-Reviews-Pinard_on_Sea-Bloubergstrand_Western_Cape.html
