,HOTEL_NAME,HOTEL_URL
78,The Four Wings Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d546578-Reviews-The_Four_Wings_Hotel-Bangkok.html
79,Bossotel Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d456300-Reviews-Bossotel_Bangkok-Bangkok.html
80,AT EASE saladaeng by AETAS,https://www.tripadvisor.in/Hotel_Review-g293916-d619166-Reviews-AT_EASE_saladaeng_by_AETAS-Bangkok.html
81,President Park Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d305611-Reviews-President_Park_Bangkok-Bangkok.html
82,FuramaXclusive Sathorn,https://www.tripadvisor.in/Hotel_Review-g293916-d634225-Reviews-FuramaXclusive_Sathorn-Bangkok.html
83,The Fusion Suites Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d1444313-Reviews-The_Fusion_Suites_Bangkok-Bangkok.html
84,Paragon Inn,https://www.tripadvisor.in/Hotel_Review-g293916-d1391879-Reviews-Paragon_Inn-Bangkok.html
85,Siam Piman Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d681100-Reviews-Siam_Piman_Hotel-Bangkok.html
86,Villa Phra Sumen Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d5504689-Reviews-Villa_Phra_Sumen_Bangkok-Bangkok.html
87,Mellow Fellow Hostel,https://www.tripadvisor.in/Hotel_Review-g293916-d9455245-Reviews-Mellow_Fellow_Hostel-Bangkok.html
88,Chern Hostel,https://www.tripadvisor.in/Hotel_Review-g293916-d4765347-Reviews-Chern_Hostel-Bangkok.html
89,Bangkok Patio,https://www.tripadvisor.in/Hotel_Review-g293916-d1597883-Reviews-Bangkok_Patio-Bangkok.html
90,Siri Sathorn Executive Serviced Residence,https://www.tripadvisor.in/Hotel_Review-g293916-d553900-Reviews-Siri_Sathorn_Executive_Serviced_Residence-Bangkok.html
91,Chateau de Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d299558-Reviews-Chateau_de_Bangkok-Bangkok.html
92,Eastin Hotel Makkasan,https://www.tripadvisor.in/Hotel_Review-g293916-d447652-Reviews-Eastin_Hotel_Makkasan-Bangkok.html
93,Sacha's Hotel Uno,https://www.tripadvisor.in/Hotel_Review-g293916-d1160075-Reviews-Sacha_s_Hotel_Uno-Bangkok.html
94,AETAS bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d1746106-Reviews-AETAS_bangkok-Bangkok.html
95,ibis Bangkok Siam Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d3529175-Reviews-Ibis_Bangkok_Siam_Hotel-Bangkok.html
96,Nouvo City Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d2027318-Reviews-Nouvo_City_Hotel-Bangkok.html
97,Prom Ratchada Residence & Spa,https://www.tripadvisor.in/Hotel_Review-g293916-d2623117-Reviews-Prom_Ratchada_Residence_Spa-Bangkok.html
98,Holiday Inn Express Bangkok Sathorn,https://www.tripadvisor.in/Hotel_Review-g293916-d6467877-Reviews-Holiday_Inn_Express_Bangkok_Sathorn-Bangkok.html
99,FuramaXclusive Asoke,https://www.tripadvisor.in/Hotel_Review-g293916-d1012383-Reviews-FuramaXclusive_Asoke-Bangkok.html
100,At Mind Executive Suites,https://www.tripadvisor.in/Hotel_Review-g293916-d3916550-Reviews-At_Mind_Executive_Suites-Bangkok.html
101,Budacco,https://www.tripadvisor.in/Hotel_Review-g293916-d1627578-Reviews-Budacco-Bangkok.html
102,Paradiso Boutique Suites,https://www.tripadvisor.in/Hotel_Review-g293916-d1459399-Reviews-Paradiso_Boutique_Suites-Bangkok.html
103,Best Western Plus At 20 Sukhumvit,https://www.tripadvisor.in/Hotel_Review-g293916-d2155557-Reviews-Best_Western_Plus_At_20_Sukhumvit-Bangkok.html
104,The Sunreno Serviced Apartment,https://www.tripadvisor.in/Hotel_Review-g293916-d2392415-Reviews-The_Sunreno_Serviced_Apartment-Bangkok.html
105,Citadines Sukhumvit 11 Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d627545-Reviews-Citadines_Sukhumvit_11_Bangkok-Bangkok.html
106,Orchid Resort,https://www.tripadvisor.in/Hotel_Review-g293916-d1844207-Reviews-Orchid_Resort-Bangkok.html
107,AETAS lumpini,https://www.tripadvisor.in/Hotel_Review-g293916-d2089242-Reviews-AETAS_lumpini-Bangkok.html
108,Citrus Sukhumvit 13 by Compass Hospitality,https://www.tripadvisor.in/Hotel_Review-g293916-d2017721-Reviews-Citrus_Sukhumvit_13_by_Compass_Hospitality-Bangkok.html
109,Hope Land Executive Residence,https://www.tripadvisor.in/Hotel_Review-g293916-d1699678-Reviews-Hope_Land_Executive_Residence-Bangkok.html
110,Grand Mercure Bangkok Fortune,https://www.tripadvisor.in/Hotel_Review-g293916-d299497-Reviews-Grand_Mercure_Bangkok_Fortune-Bangkok.html
111,V Residence Hotel and Serviced Apartment,https://www.tripadvisor.in/Hotel_Review-g293916-d1631067-Reviews-V_Residence_Hotel_and_Serviced_Apartment-Bangkok.html
112,The Period Pratunam,https://www.tripadvisor.in/Hotel_Review-g293916-d3254830-Reviews-The_Period_Pratunam-Bangkok.html
113,Tango Vibrant Living Place,https://www.tripadvisor.in/Hotel_Review-g293916-d1225658-Reviews-Tango_Vibrant_Living_Place-Bangkok.html
114,Navalai River Resort,https://www.tripadvisor.in/Hotel_Review-g293916-d1108233-Reviews-Navalai_River_Resort-Bangkok.html
115,Rama Gardens Hotel Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d305525-Reviews-Rama_Gardens_Hotel_Bangkok-Bangkok.html
